FoodCategoryCd,구분,레시피 번호,레시피명,
19,유제품류 및 빙과,1934,리코타 치즈,유제품류 및 빙과_1934_리코타 치즈
24,"곡류, 서류 제품",1935,고구마찜,"곡류, 서류 제품_1935_고구마찜"
24,"곡류, 서류 제품",1937,군고구마,"곡류, 서류 제품_1937_군고구마"
10,볶음류,1939,취나물볶음(들기름),볶음류_1939_취나물볶음(들기름)
13,나물/숙채류,1940,고사리나물(들기름),나물/숙채류_1940_고사리나물(들기름)
13,나물/숙채류,1941,토란대고추장무침(들기름),나물/숙채류_1941_토란대고추장무침(들기름)
9,전/ 적 및 부침류,1947,양파전(올리브유),전/ 적 및 부침류_1947_양파전(올리브유)
9,전/ 적 및 부침류,1948,동태전(올리브유),전/ 적 및 부침류_1948_동태전(올리브유)
9,전/ 적 및 부침류,1950,천엽전(올리브유),전/ 적 및 부침류_1950_천엽전(올리브유)
9,전/ 적 및 부침류,1951,홍합쑥갓전(올리브유),전/ 적 및 부침류_1951_홍합쑥갓전(올리브유)
9,전/ 적 및 부침류,1952,부추파전(올리브유),전/ 적 및 부침류_1952_부추파전(올리브유)
9,전/ 적 및 부침류,1953,바지락파전(올리브유),전/ 적 및 부침류_1953_바지락파전(올리브유)
9,전/ 적 및 부침류,1954,오징어옥수수전(올리브유),전/ 적 및 부침류_1954_오징어옥수수전(올리브유)
9,전/ 적 및 부침류,1955,해물채소전(올리브유),전/ 적 및 부침류_1955_해물채소전(올리브유)
9,전/ 적 및 부침류,1956,돼지고기완자전(올리브유),전/ 적 및 부침류_1956_돼지고기완자전(올리브유)
9,전/ 적 및 부침류,1957,소고기완자전(올리브유),전/ 적 및 부침류_1957_소고기완자전(올리브유)
9,전/ 적 및 부침류,1958,표고버섯전(올리브유),전/ 적 및 부침류_1958_표고버섯전(올리브유)
9,전/ 적 및 부침류,1960,두부전(올리브유),전/ 적 및 부침류_1960_두부전(올리브유)
9,전/ 적 및 부침류,1961,두부계란부침(올리브유),전/ 적 및 부침류_1961_두부계란부침(올리브유)
9,전/ 적 및 부침류,1962,떡소고기산적(올리브유),전/ 적 및 부침류_1962_떡소고기산적(올리브유)
9,전/ 적 및 부침류,1963,계란말이(올리브유),전/ 적 및 부침류_1963_계란말이(올리브유)
9,전/ 적 및 부침류,1964,김계란말이(올리브유),전/ 적 및 부침류_1964_김계란말이(올리브유)
9,전/ 적 및 부침류,1965,계란후라이(올리브유),전/ 적 및 부침류_1965_계란후라이(올리브유)
9,전/ 적 및 부침류,1966,가지전(올리브유),전/ 적 및 부침류_1966_가지전(올리브유)
9,전/ 적 및 부침류,1967,감자전(올리브유),전/ 적 및 부침류_1967_감자전(올리브유)
9,전/ 적 및 부침류,1968,고구마전(올리브유),전/ 적 및 부침류_1968_고구마전(올리브유)
9,전/ 적 및 부침류,1969,깻잎완자전(올리브유),전/ 적 및 부침류_1969_깻잎완자전(올리브유)
9,전/ 적 및 부침류,1970,더덕소고기산적(올리브유),전/ 적 및 부침류_1970_더덕소고기산적(올리브유)
9,전/ 적 및 부침류,1971,참두릅소고기전(올리브유),전/ 적 및 부침류_1971_참두릅소고기전(올리브유)
9,전/ 적 및 부침류,1972,미나리전(올리브유),전/ 적 및 부침류_1972_미나리전(올리브유)
9,전/ 적 및 부침류,1973,배추전(올리브유),전/ 적 및 부침류_1973_배추전(올리브유)
9,전/ 적 및 부침류,1974,모둠버섯전(올리브유),전/ 적 및 부침류_1974_모둠버섯전(올리브유)
9,전/ 적 및 부침류,1975,해물부추전(올리브유),전/ 적 및 부침류_1975_해물부추전(올리브유)
9,전/ 적 및 부침류,1976,채소전(올리브유),전/ 적 및 부침류_1976_채소전(올리브유)
9,전/ 적 및 부침류,1977,연근전(올리브유),전/ 적 및 부침류_1977_연근전(올리브유)
9,전/ 적 및 부침류,1978,파전(올리브유),전/ 적 및 부침류_1978_파전(올리브유)
9,전/ 적 및 부침류,1979,풋고추전(올리브유),전/ 적 및 부침류_1979_풋고추전(올리브유)
9,전/ 적 및 부침류,1980,피망전(올리브유),전/ 적 및 부침류_1980_피망전(올리브유)
9,전/ 적 및 부침류,1981,늙은호박전(올리브유),전/ 적 및 부침류_1981_늙은호박전(올리브유)
9,전/ 적 및 부침류,1982,애호박전(올리브유),전/ 적 및 부침류_1982_애호박전(올리브유)
9,전/ 적 및 부침류,1983,돼지고기전(올리브유),전/ 적 및 부침류_1983_돼지고기전(올리브유)
9,전/ 적 및 부침류,1984,옛날소시지부침(올리브유),전/ 적 및 부침류_1984_옛날소시지부침(올리브유)
9,전/ 적 및 부침류,1985,소간전(올리브유),전/ 적 및 부침류_1985_소간전(올리브유)
9,전/ 적 및 부침류,1986,소고기전(올리브유),전/ 적 및 부침류_1986_소고기전(올리브유)
9,전/ 적 및 부침류,1987,햄계란부침(올리브유),전/ 적 및 부침류_1987_햄계란부침(올리브유)
9,전/ 적 및 부침류,1988,고등어전(올리브유),전/ 적 및 부침류_1988_고등어전(올리브유)
9,전/ 적 및 부침류,1989,굴전(올리브유),전/ 적 및 부침류_1989_굴전(올리브유)
9,전/ 적 및 부침류,1990,대구전(올리브유),전/ 적 및 부침류_1990_대구전(올리브유)
9,전/ 적 및 부침류,1991,맛살전(올리브유),전/ 적 및 부침류_1991_맛살전(올리브유)
9,전/ 적 및 부침류,1992,병어전(올리브유),전/ 적 및 부침류_1992_병어전(올리브유)
9,전/ 적 및 부침류,1993,새우전(올리브유),전/ 적 및 부침류_1993_새우전(올리브유)
9,전/ 적 및 부침류,1994,어묵부침(올리브유),전/ 적 및 부침류_1994_어묵부침(올리브유)
9,전/ 적 및 부침류,1995,참치전(올리브유),전/ 적 및 부침류_1995_참치전(올리브유)
9,전/ 적 및 부침류,1996,해물파전(올리브유),전/ 적 및 부침류_1996_해물파전(올리브유)
9,전/ 적 및 부침류,1997,홍합전(올리브유),전/ 적 및 부침류_1997_홍합전(올리브유)
9,전/ 적 및 부침류,1998,오징어동그랑땡(올리브유),전/ 적 및 부침류_1998_오징어동그랑땡(올리브유)
9,전/ 적 및 부침류,1999,맛살채소부침(올리브유),전/ 적 및 부침류_1999_맛살채소부침(올리브유)
9,전/ 적 및 부침류,2000,김치빈대떡(올리브유),전/ 적 및 부침류_2000_김치빈대떡(올리브유)
9,전/ 적 및 부침류,2001,빈대떡(올리브유),전/ 적 및 부침류_2001_빈대떡(올리브유)
9,전/ 적 및 부침류,2002,두부빈대떡(올리브유),전/ 적 및 부침류_2002_두부빈대떡(올리브유)
9,전/ 적 및 부침류,2003,화양적(올리브유),전/ 적 및 부침류_2003_화양적(올리브유)
25,"두류, 견과 및 종실",2004,들깨,"두류, 견과 및 종실_2004_들깨"
10,볶음류,2006,느타리버섯볶음(들기름),볶음류_2006_느타리버섯볶음(들기름)
10,볶음류,2007,마늘종볶음(들기름),볶음류_2007_마늘종볶음(들기름)
10,볶음류,2008,양송이버섯볶음(들기름),볶음류_2008_양송이버섯볶음(들기름)
10,볶음류,2009,양배추볶음(들기름),볶음류_2009_양배추볶음(들기름)
10,볶음류,2010,감자볶음(들기름),볶음류_2010_감자볶음(들기름)
10,볶음류,2011,양파볶음(들기름),볶음류_2011_양파볶음(들기름)
10,볶음류,2012,무청볶음(들기름),볶음류_2012_무청볶음(들기름)
10,볶음류,2013,느타리버섯피망볶음(들기름),볶음류_2013_느타리버섯피망볶음(들기름)
10,볶음류,2014,부추볶음(들기름),볶음류_2014_부추볶음(들기름)
10,볶음류,2015,당근볶음(들기름),볶음류_2015_당근볶음(들기름)
10,볶음류,2016,배추나물볶음(들기름),볶음류_2016_배추나물볶음(들기름)
10,볶음류,2017,양파가지볶음(들기름),볶음류_2017_양파가지볶음(들기름)
10,볶음류,2018,도라지볶음(들기름),볶음류_2018_도라지볶음(들기름)
10,볶음류,2019,미역줄기볶음(들기름),볶음류_2019_미역줄기볶음(들기름)
10,볶음류,2020,채소표고버섯볶음(들기름),볶음류_2020_채소표고버섯볶음(들기름)
10,볶음류,2021,깻잎볶음(들기름),볶음류_2021_깻잎볶음(들기름)
10,볶음류,2022,고추잎볶음(들기름),볶음류_2022_고추잎볶음(들기름)
10,볶음류,2023,오이볶음(들기름),볶음류_2023_오이볶음(들기름)
10,볶음류,2024,무볶음(들기름),볶음류_2024_무볶음(들기름)
10,볶음류,2025,콩나물볶음(들기름),볶음류_2025_콩나물볶음(들기름)
10,볶음류,2026,죽순볶음(들기름),볶음류_2026_죽순볶음(들기름)
10,볶음류,2027,풋고추볶음(들기름),볶음류_2027_풋고추볶음(들기름)
10,볶음류,2028,가지볶음(들기름),볶음류_2028_가지볶음(들기름)
10,볶음류,2029,가지표고버섯볶음(들기름),볶음류_2029_가지표고버섯볶음(들기름)
10,볶음류,2032,감자풋고추볶음(들기름),볶음류_2032_감자풋고추볶음(들기름)
13,나물/숙채류,2035,시금치나물(들기름),나물/숙채류_2035_시금치나물(들기름)
13,나물/숙채류,2036,숙주나물(들기름),나물/숙채류_2036_숙주나물(들기름)
13,나물/숙채류,2037,시래기나물(들기름),나물/숙채류_2037_시래기나물(들기름)
13,나물/숙채류,2038,뜸부기나물(들기름),나물/숙채류_2038_뜸부기나물(들기름)
13,나물/숙채류,2039,매콤콩나물무침(들기름),나물/숙채류_2039_매콤콩나물무침(들기름)
13,나물/숙채류,2040,질경이나물(들기름),나물/숙채류_2040_질경이나물(들기름)
13,나물/숙채류,2041,숙주미나리무침(들기름),나물/숙채류_2041_숙주미나리무침(들기름)
13,나물/숙채류,2042,콩나물무침(들기름),나물/숙채류_2042_콩나물무침(들기름)
13,나물/숙채류,2043,고비나물(들기름),나물/숙채류_2043_고비나물(들기름)
13,나물/숙채류,2044,가지나물(들기름),나물/숙채류_2044_가지나물(들기름)
13,나물/숙채류,2045,냉이고추장무침(들기름),나물/숙채류_2045_냉이고추장무침(들기름)
13,나물/숙채류,2046,근대고추장무침(들기름),나물/숙채류_2046_근대고추장무침(들기름)
13,나물/숙채류,2047,취나물된장무침(들기름),나물/숙채류_2047_취나물된장무침(들기름)
13,나물/숙채류,2048,무청나물(들기름),나물/숙채류_2048_무청나물(들기름)
13,나물/숙채류,2049,메밀순무침(들기름),나물/숙채류_2049_메밀순무침(들기름)
13,나물/숙채류,2050,씀바귀뿌리고추장무침(들기름),나물/숙채류_2050_씀바귀뿌리고추장무침(들기름)
13,나물/숙채류,2051,고구마줄기나물(들기름),나물/숙채류_2051_고구마줄기나물(들기름)
13,나물/숙채류,2052,두릅고추장무침(들기름),나물/숙채류_2052_두릅고추장무침(들기름)
13,나물/숙채류,2053,애호박나물(들기름),나물/숙채류_2053_애호박나물(들기름)
13,나물/숙채류,2054,머위고추장무침(들기름),나물/숙채류_2054_머위고추장무침(들기름)
13,나물/숙채류,2055,쑥갓나물(들기름),나물/숙채류_2055_쑥갓나물(들기름)
14,생채/무침류,2056,노각고추장무침(들기름),생채/무침류_2056_노각고추장무침(들기름)
13,나물/숙채류,2057,시금치된장나물(들기름),나물/숙채류_2057_시금치된장나물(들기름)
13,나물/숙채류,2058,고추잎나물(들기름),나물/숙채류_2058_고추잎나물(들기름)
13,나물/숙채류,2059,무소고기나물(들기름),나물/숙채류_2059_무소고기나물(들기름)
13,나물/숙채류,2060,매콤배추나물(들기름),나물/숙채류_2060_매콤배추나물(들기름)
13,나물/숙채류,2061,팽이버섯무침(들기름),나물/숙채류_2061_팽이버섯무침(들기름)
13,나물/숙채류,2063,우거지나물(들기름),나물/숙채류_2063_우거지나물(들기름)
13,나물/숙채류,2064,쑥갓유부나물(들기름),나물/숙채류_2064_쑥갓유부나물(들기름)
13,나물/숙채류,2065,비름나물(들기름),나물/숙채류_2065_비름나물(들기름)
14,생채/무침류,2066,미나리초장무침(들기름),생채/무침류_2066_미나리초장무침(들기름)
13,나물/숙채류,2067,배추숙주나물(들기름),나물/숙채류_2067_배추숙주나물(들기름)
13,나물/숙채류,2068,콩나물버섯무침(들기름),나물/숙채류_2068_콩나물버섯무침(들기름)
13,나물/숙채류,2069,콩나물미나리무침(들기름),나물/숙채류_2069_콩나물미나리무침(들기름)
13,나물/숙채류,2070,배추된장나물(들기름),나물/숙채류_2070_배추된장나물(들기름)
13,나물/숙채류,2071,숙주부추나물(들기름),나물/숙채류_2071_숙주부추나물(들기름)
18,"장류, 양념류",2073,케찹,"장류, 양념류_2073_케찹"
18,"장류, 양념류",2074,오리엔탈드레싱(간장),"장류, 양념류_2074_오리엔탈드레싱(간장)"
18,"장류, 양념류",2075,발사믹드레싱,"장류, 양념류_2075_발사믹드레싱"
18,"장류, 양념류",2076,검은깨드레싱,"장류, 양념류_2076_검은깨드레싱"
18,"장류, 양념류",2077,요거트드레싱,"장류, 양념류_2077_요거트드레싱"
18,"장류, 양념류",2078,렌치드레싱(마요네즈+우유),"장류, 양념류_2078_렌치드레싱(마요네즈+우유)"
18,"장류, 양념류",2079,허니머스타드,"장류, 양념류_2079_허니머스타드"
18,"장류, 양념류",2080,키위드레싱,"장류, 양념류_2080_키위드레싱"
18,"장류, 양념류",2081,파인애플드레싱,"장류, 양념류_2081_파인애플드레싱"
18,"장류, 양념류",2082,유자드레싱,"장류, 양념류_2082_유자드레싱"
14,생채/무침류,2083,참치샐러드(발사믹소스),생채/무침류_2083_참치샐러드(발사믹소스)
14,생채/무침류,2084,콩샐러드(발사믹소스),생채/무침류_2084_콩샐러드(발사믹소스)
14,생채/무침류,2085,옥수수샐러드(발사믹소스),생채/무침류_2085_옥수수샐러드(발사믹소스)
14,생채/무침류,2086,떡게맛살샐러드(발사믹소스),생채/무침류_2086_떡게맛살샐러드(발사믹소스)
14,생채/무침류,2087,양배추샐러드(발사믹소스),생채/무침류_2087_양배추샐러드(발사믹소스)
14,생채/무침류,2088,양배추오이샐러드(발사믹소스),생채/무침류_2088_양배추오이샐러드(발사믹소스)
14,생채/무침류,2089,양상추오이샐러드(발사믹소스),생채/무침류_2089_양상추오이샐러드(발사믹소스)
5,국 및 탕류,2090,매콤콩나물국,국 및 탕류_2090_매콤콩나물국
27,수조어육류,2091,계란(생것),수조어육류_2091_계란(생것)
6,찌개 및 전골류,2092,소고기찌개,찌개 및 전골류_2092_소고기찌개
3,면 및 만두류,2093,메밀국수,면 및 만두류_2093_메밀국수
5,국 및 탕류,2094,매콤소고기콩나물국,국 및 탕류_2094_매콤소고기콩나물국
5,국 및 탕류,2095,냉이조개국,국 및 탕류_2095_냉이조개국
5,국 및 탕류,2096,바지락콩나물국,국 및 탕류_2096_바지락콩나물국
5,국 및 탕류,2097,굴무국,국 및 탕류_2097_굴무국
5,국 및 탕류,2098,조개쑥갓국,국 및 탕류_2098_조개쑥갓국
1,밥류,2099,콩나물국밥(계란포함),밥류_2099_콩나물국밥(계란포함)
27,수조어육류,2100,삶은계란,수조어육류_2100_삶은계란
24,"곡류, 서류 제품",2101,감자찜,"곡류, 서류 제품_2101_감자찜"
6,찌개 및 전골류,2102,두부전골,찌개 및 전골류_2102_두부전골
3,면 및 만두류,2103,떡만두국,면 및 만두류_2103_떡만두국
3,면 및 만두류,2104,만두국,면 및 만두류_2104_만두국
26,"채소, 해조류",2105,봄동,"채소, 해조류_2105_봄동"
14,생채/무침류,2106,봄동무침,생채/무침류_2106_봄동무침
24,"곡류, 서류 제품",2107,백미(멥쌀),"곡류, 서류 제품_2107_백미(멥쌀)"
5,국 및 탕류,2108,매생이굴국,국 및 탕류_2108_매생이굴국
25,"두류, 견과 및 종실",2109,밤찜,"두류, 견과 및 종실_2109_밤찜"
5,국 및 탕류,2110,낙지연포탕,국 및 탕류_2110_낙지연포탕
1,밥류,2111,곤드레밥,밥류_2111_곤드레밥
27,수조어육류,2112,키조개(관자),수조어육류_2112_키조개(관자)
17,장아찌/절임류,2113,고추장아찌,장아찌/절임류_2113_고추장아찌
